Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.135,6.93889390390723E-17,-0.005,0,0,0,0.49,0.000804416666666667,-9.62337848298127E-20,-1.10552481521105E-21,0.00500616666666666,-2.31413918698927E-21,0.00580241666666666,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/base_link.STL,,Chassis-1,base_link,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
camera_mount_link,-0.00942839248304894,0.0015349334670499,-0.0105958484470582,0,0,0,0.0317602721532027,8.91808136721681E-06,1.27804504034124E-07,-2.38980667904457E-07,6.11981500646794E-06,8.1492724654572E-07,1.02408078186826E-05,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/camera_mount_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/camera_mount_link.STL,,Final-1/Top-1,camera_mount_link,,base_to_camera_mount_joint,fixed,0.18853,0.0025,0.097083,0,0.38397,0,base_link,0,0,0,,,,,,,,,,,,
camera_base_link,-0.0131960411571118,-0.000173082219518506,-0.00463193948361613,0,0,0,0.0206761114275171,1.77975070392948E-05,-1.34409441413317E-08,-1.5980564905893E-08,2.05307099021103E-06,-8.59134890846374E-08,1.6637825255002E-05,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/camera_base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/camera_base_link.STL,,DM9098Pro_enclosure.stp-1/606-00014-02.stp-1,camera_base_link,,camera_mount_to_camera_base_joint,fixed,0.029401,0,0.096464,0,0,0,camera_mount_link,0,0,0,,,,,,,,,,,,
tyre_rear_left_link,-5.55111512312578E-17,0,-8.17378446053356E-20,0,0,0,0.0839234262255232,2.60612835512728E-05,-5.72414267151622E-37,-1.68965426457498E-22,4.23000294247333E-05,-4.58049537032186E-38,2.60612835512728E-05,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/tyre_rear_left_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/tyre_rear_left_link.STL,,Wheel-8,tyre_rear_left,Axis1 <Wheel-8>,rear_left_wheel_joint,continuous,0,0.085,-0.005,0,0,0,base_link,0,-1,0,,,,,,,,,,,,
tyre_rear_right_link,-5.55111512312578E-17,1.73472347597681E-18,-6.18854024935433E-19,0,0,0,0.0839234262255231,2.60612835512727E-05,-1.16752531275512E-25,-7.30676207755174E-25,4.23000294247332E-05,-7.47936882605865E-22,2.60612835512727E-05,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/tyre_rear_right_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/tyre_rear_right_link.STL,,Wheel-7,tyre_rear_right,Axis1 <Wheel-7>,rear_right_wheel_joint,continuous,0,-0.085,-0.005,0,0,0,base_link,0,-1,0,,,,,,,,,,,,
front_left_steering_link,-0.125,-0.07,-0.005,0,0,0,0.49,0.000804416666666667,-9.62337848298127E-20,-1.10552481521105E-21,0.00500616666666666,-2.31413918698927E-21,0.00580241666666666,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/front_left_steering_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/front_left_steering_link.STL,,Chassis-1,tyre_front_left_link,steering_front_left_axis,front_left_steering_joint,revolute,0.26,0.07,0,0,0,0,base_link,0,0,-1,0,0,0,0,,,,,,,,
tyre_front_left_link,0,0,-3.84617040823464E-20,0,0,0,0.0839234262255232,2.60612835512728E-05,7.48212436741299E-22,-3.94223250867939E-21,4.23000294247333E-05,-3.7410621837065E-22,2.60612835512728E-05,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/tyre_front_left_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/tyre_front_left_link.STL,,Wheel-6,tyre_front_left,Axis1 <Wheel-6>,front_left_wheel_joint,continuous,0,0.015,-0.005,0,0,0,front_left_steering_link,0,-1,0,,,,,,,,,,,,
front_right_steering_link,-0.125,0.07,-0.005,0,0,0,0.49,0.000804416666666667,-9.62337848298127E-20,-1.10552481521105E-21,0.00500616666666666,-2.31413918698927E-21,0.00580241666666666,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/front_right_steering_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/front_right_steering_link.STL,,Chassis-1,tyre_front_right_link,steering_front_right_axis,front_right_steering_joint,revolute,0.26,-0.07,0,0,0,0,base_link,0,0,1,0,0,0,0,,,,,,,,
tyre_front_right_link,-2.77555756156289E-17,3.46944695195361E-18,3.85900142922842E-21,0,0,0,0.0839234262255231,2.60612835512727E-05,7.48212436741299E-22,9.35265545926623E-23,4.23000294247332E-05,-9.35265545926623E-23,2.60612835512727E-05,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/tyre_front_right_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://coordinate_assembly.SLDASM/meshes/tyre_front_right_link.STL,,Wheel-5,tyre_front_right,Axis1 <Wheel-5>,front_right_wheel_joint,continuous,0,-0.015,-0.005,0,0,0,front_right_steering_link,0,-1,0,,,,,,,,,,,,
